43 0 43 Metal 0 270 0 0
42 0 43 Metal 0 270 0 0
41 0 44 Metal 0 270 0 0
41 0 42 Metal 0 270 0 0
42 0 42 Metal 0 270 0 0
43 0 42 Metal 0 270 0 0
40 0 42 Metal 0 270 0 0
39 0 42 Metal 0 270 0 0
41 0 43 Metal 0 270 0 0
40 0 43 Metal 0 270 0 0
39 0 43 Metal 0 270 0 0
38 0 43 Metal 0 270 0 0
38 0 42 Metal 0 270 0 0
37 0 43 Metal 0 270 0 0
37 0 42 Metal 0 270 0 0
36 0 42 Metal 0 270 0 0
36 0 43 Metal 0 270 0 0
36 0 44 Metal 0 270 0 0
37 0 44 Metal 0 0 0 0
36 0 45 Metal 0 0 0 0
36 0 46 Metal 0 0 0 0
36 0 48 Metal 0 0 0 0
36 0 49 Metal 0 0 0 0
39 3 38 Metal 0 180 0 0
37 0 50 Metal 0 0 0 0
37 0 51 Metal 0 0 0 0
37 0 49 Metal 0 0 0 0
37 0 48 Metal 0 0 0 0
38 0 50 Metal 0 0 0 0
38 0 49 Metal 0 0 0 0
38 0 51 Metal 0 0 0 0
38 0 52 Metal 0 0 0 0
36 0 51 Metal 0 0 0 0
36 0 52 Metal 0 0 0 0
36 0 53 Metal 0 0 0 0
37 0 52 Metal 0 0 0 0
37 0 53 Metal 0 0 0 0
38 0 53 Metal 0 0 0 0
39 0 53 Metal 0 0 0 0
39 0 49 Metal 0 90 0 0
40 0 48 Metal 0 90 0 0
40 0 49 Metal 0 90 0 0
39 0 50 Metal 0 90 0 0
39 0 51 Metal 0 90 0 0
39 0 52 Metal 0 90 0 0
40 0 52 Metal 0 90 0 0
41 0 52 Metal 0 90 0 0
40 0 53 Metal 0 90 0 0
41 0 53 Metal 0 90 0 0
42 0 53 Metal 0 90 0 0
43 0 53 Metal 0 90 0 0
42 0 52 Metal 0 90 0 0
43 0 52 Metal 0 90 0 0
44 0 52 Metal 0 90 0 0
45 0 52 Metal 0 90 0 0
46 0 52 Metal 0 90 0 0
44 0 53 Metal 0 90 0 0
45 0 53 Metal 0 90 0 0
46 0 53 Metal 0 90 0 0
47 0 53 Metal 0 90 0 0
48 0 53 Metal 0 90 0 0
47 0 52 Metal 0 90 0 0
48 0 52 Metal 0 90 0 0
49 0 52 Metal 0 90 0 0
50 0 52 Metal 0 90 0 0
51 0 52 Metal 0 90 0 0
52 0 52 Metal 0 90 0 0
53 0 52 Metal 0 90 0 0
54 0 52 Metal 0 90 0 0
52 0 51 Metal 0 90 0 0
51 0 51 Metal 0 180 0 0
53 0 51 Metal 0 180 0 0
50 0 51 Metal 0 270 0 0
48 0 51 Metal 0 270 0 0
47 0 51 Metal 0 270 0 0
49 0 51 Metal 0 270 0 0
46 0 51 Metal 0 270 0 0
45 0 51 Metal 0 270 0 0
44 0 51 Metal 0 270 0 0
43 0 51 Metal 0 270 0 0
42 0 51 Metal 0 270 0 0
41 0 51 Metal 0 270 0 0
40 0 51 Metal 0 270 0 0
43 0 50 Metal 0 270 0 0
42 0 50 Metal 0 270 0 0
43 0 49 Metal 0 270 0 0
42 0 49 Metal 0 270 0 0
41 0 49 Metal 0 270 0 0
43 0 46 Metal 0 270 0 0
43 0 45 Metal 0 270 0 0
42 0 45 Metal 0 270 0 0
43 0 44 Metal 0 270 0 0
42 0 46 Metal 0 270 0 0
43 0 48 Metal 0 270 0 0
42 0 48 Metal 0 270 0 0
41 0 48 Metal 0 270 0 0
39 0 48 Metal 0 270 0 0
41 0 47 Metal 0 270 0 0
40 0 44 Metal 0 270 0 0
39 0 44 Metal 0 270 0 0
39 0 45 Metal 0 270 0 0
40 0 47 Metal 0 270 0 0
39 0 47 Metal 0 270 0 0
38 0 48 Metal 0 270 0 0
40 0 50 Metal 0 270 0 0
41 0 50 Metal 0 0 0 0
78 0 46 Metal 0 180 0 0
64 -1 49 Support 270 270 0 0
50 1 38 Support 0 90 0 0
54 0 42 Metal 0 90 0 0
55 0 42 Metal 0 90 0 0
56 0 42 Metal 0 90 0 0
56 0 41 Metal 0 90 0 0
54 0 43 Metal 0 90 0 0
55 0 43 Metal 0 90 0 0
56 0 43 Metal 0 90 0 0
54 0 44 Metal 0 90 0 0
55 0 44 Metal 0 90 0 0
56 0 44 Metal 0 90 0 0
54 0 45 Metal 0 90 0 0
55 0 45 Metal 0 90 0 0
54 0 46 Metal 0 90 0 0
55 0 46 Metal 0 90 0 0
56 0 46 Metal 0 90 0 0
54 0 47 Metal 0 90 0 0
54 0 48 Metal 0 90 0 0
55 0 48 Metal 0 90 0 0
56 0 48 Metal 0 90 0 0
54 0 49 Metal 0 90 0 0
54 0 50 Metal 0 90 0 0
55 0 50 Metal 0 90 0 0
54 0 51 Metal 0 90 0 0
55 0 51 Metal 0 90 0 0
55 0 52 Metal 0 90 0 0
54 0 53 Metal 0 90 0 0
55 0 53 Metal 0 90 0 0
56 0 53 Metal 0 90 0 0
56 0 52 Metal 0 90 0 0
57 0 51 Metal 0 90 0 0
56 0 50 Metal 0 90 0 0
56 0 49 Metal 0 180 0 0
56 0 51 Metal 0 180 0 0
55 0 49 Metal 0 180 0 0
55 0 47 Metal 0 180 0 0
56 0 47 Metal 0 180 0 0
57 0 47 Metal 0 180 0 0
57 0 50 Metal 0 90 0 0
58 0 50 Metal 0 90 0 0
58 0 51 Metal 0 90 0 0
59 0 51 Metal 0 90 0 0
57 0 52 Metal 0 90 0 0
58 0 52 Metal 0 90 0 0
57 0 46 Metal 0 90 0 0
57 0 48 Metal 0 90 0 0
57 0 49 Metal 0 90 0 0
58 0 49 Metal 0 90 0 0
59 0 50 Metal 0 90 0 0
59 0 52 Metal 0 90 0 0
59 0 53 Metal 0 90 0 0
59 0 48 Metal 0 180 0 0
57 0 53 Metal 0 0 0 0
59 0 49 Metal 0 180 0 0
58 0 53 Metal 0 90 0 0
58 0 48 Metal 0 180 0 0
59 0 47 Metal 0 180 0 0
58 0 47 Metal 0 180 0 0
58 0 46 Metal 0 180 0 0
58 0 45 Metal 0 180 0 0
59 0 46 Metal 0 180 0 0
59 0 45 Metal 0 180 0 0
59 0 44 Metal 0 180 0 0
59 0 43 Metal 0 180 0 0
59 0 42 Metal 0 180 0 0
58 0 44 Metal 0 180 0 0
57 0 45 Metal 0 180 0 0
57 0 44 Metal 0 180 0 0
56 0 45 Metal 0 180 0 0
57 0 43 Metal 0 180 0 0
57 0 42 Metal 0 180 0 0
58 0 43 Metal 0 180 0 0
58 0 42 Metal 0 180 0 0
58 0 41 Metal 0 180 0 0
57 0 41 Metal 0 180 0 0
59 0 41 Metal 0 180 0 0
60 0 41 Metal 0 180 0 0
60 0 43 Metal 0 180 0 0
60 0 42 Metal 0 180 0 0
60 0 44 Metal 0 180 0 0
61 0 44 Metal 0 90 0 0
60 0 45 Metal 0 90 0 0
62 0 44 Metal 0 90 0 0
61 0 45 Metal 0 90 0 0
62 0 45 Metal 0 90 0 0
63 0 45 Metal 0 90 0 0
63 0 44 Metal 0 90 0 0
61 0 43 Metal 0 180 0 0
61 0 42 Metal 0 180 0 0
62 0 42 Metal 0 180 0 0
62 0 43 Metal 0 90 0 0
63 0 43 Metal 0 90 0 0
63 0 42 Metal 0 90 0 0
61 0 41 Metal 0 90 0 0
62 0 41 Metal 0 90 0 0
62 0 40 Metal 0 90 0 0
63 0 41 Metal 0 90 0 0
62 0 39 Metal 0 180 0 0
62 0 38 Metal 0 180 0 0
63 0 40 Metal 0 180 0 0
63 0 39 Metal 0 180 0 0
63 0 38 Metal 0 180 0 0
61 0 40 Metal 0 180 0 0
61 0 39 Metal 0 180 0 0
61 0 38 Metal 0 180 0 0
60 0 40 Metal 0 180 0 0
60 0 39 Metal 0 180 0 0
60 0 38 Metal 0 180 0 0
59 0 40 Metal 0 180 0 0
59 0 39 Metal 0 180 0 0
59 0 38 Metal 0 180 0 0
58 0 38 Metal 0 180 0 0
58 0 40 Metal 0 270 0 0
57 0 40 Metal 0 270 0 0
56 0 40 Metal 0 270 0 0
58 0 39 Metal 0 270 0 0
57 0 39 Metal 0 270 0 0
56 0 39 Metal 0 270 0 0
57 0 38 Metal 0 270 0 0
56 0 38 Metal 0 270 0 0
55 0 38 Metal 0 270 0 0
54 0 38 Metal 0 270 0 0
53 0 38 Metal 0 270 0 0
52 0 38 Metal 0 270 0 0
51 0 38 Metal 0 270 0 0
50 0 38 Metal 0 270 0 0
49 0 38 Metal 0 270 0 0
48 0 38 Metal 0 270 0 0
47 0 38 Metal 0 270 0 0
46 0 38 Metal 0 270 0 0
45 0 38 Metal 0 270 0 0
44 0 38 Metal 0 270 0 0
43 0 38 Metal 0 270 0 0
42 0 38 Metal 0 270 0 0
41 0 38 Metal 0 270 0 0
40 0 38 Metal 0 270 0 0
39 0 38 Metal 0 270 0 0
38 0 38 Metal 0 270 0 0
37 0 38 Metal 0 270 0 0
36 0 38 Metal 0 270 0 0
37 0 40 Metal 0 0 0 0
37 0 41 Metal 0 0 0 0
37 0 39 Metal 0 0 0 0
36 0 39 Metal 0 0 0 0
36 0 40 Metal 0 0 0 0
36 0 41 Metal 0 0 0 0
38 0 39 Metal 0 0 0 0
39 0 39 Metal 0 90 0 0
40 0 40 Metal 0 90 0 0
38 0 40 Metal 0 90 0 0
39 0 40 Metal 0 90 0 0
41 0 40 Metal 0 90 0 0
39 0 41 Metal 0 90 0 0
40 0 41 Metal 0 90 0 0
38 0 41 Metal 0 90 0 0
41 0 41 Metal 0 90 0 0
42 0 40 Metal 0 90 0 0
40 0 39 Metal 0 90 0 0
41 0 39 Metal 0 90 0 0
42 0 39 Metal 0 90 0 0
43 0 39 Metal 0 90 0 0
44 0 39 Metal 0 90 0 0
43 0 40 Metal 0 90 0 0
44 0 40 Metal 0 90 0 0
42 0 41 Metal 0 90 0 0
43 0 41 Metal 0 90 0 0
44 0 41 Metal 0 90 0 0
45 0 41 Metal 0 90 0 0
46 0 41 Metal 0 90 0 0
45 0 40 Metal 0 90 0 0
46 0 40 Metal 0 90 0 0
45 0 39 Metal 0 90 0 0
46 0 39 Metal 0 90 0 0
47 0 39 Metal 0 90 0 0
48 0 39 Metal 0 90 0 0
49 0 39 Metal 0 90 0 0
47 0 40 Metal 0 90 0 0
48 0 40 Metal 0 90 0 0
47 0 41 Metal 0 90 0 0
48 0 41 Metal 0 90 0 0
49 0 41 Metal 0 90 0 0
50 0 41 Metal 0 90 0 0
51 0 41 Metal 0 90 0 0
49 0 40 Metal 0 90 0 0
50 0 39 Metal 0 90 0 0
51 0 39 Metal 0 90 0 0
52 0 39 Metal 0 90 0 0
50 0 40 Metal 0 90 0 0
51 0 40 Metal 0 90 0 0
52 0 41 Metal 0 90 0 0
53 0 41 Metal 0 90 0 0
54 0 41 Metal 0 90 0 0
55 0 41 Metal 0 90 0 0
52 0 40 Metal 0 90 0 0
53 0 39 Metal 0 90 0 0
54 0 39 Metal 0 90 0 0
55 0 39 Metal 0 90 0 0
53 0 40 Metal 0 90 0 0
54 0 40 Metal 0 90 0 0
55 0 40 Metal 0 90 0 0
47 1 41 Light 0 180 0 0
49 1 38 Support 0 180 0 0
60 0 46 Metal 0 90 0 0
60 0 47 Metal 0 90 0 0
61 0 47 Metal 0 90 0 0
61 0 46 Metal 0 90 0 0
62 0 46 Metal 0 90 0 0
62 0 47 Metal 0 90 0 0
63 0 46 Metal 0 90 0 0
63 0 47 Metal 0 90 0 0
60 0 48 Metal 0 0 0 0
61 0 48 Metal 0 0 0 0
61 0 49 Metal 0 0 0 0
62 0 48 Metal 0 0 0 0
63 0 48 Metal 0 0 0 0
63 0 49 Metal 0 0 0 0
63 0 50 Metal 0 0 0 0
63 0 51 Metal 0 0 0 0
63 0 52 Metal 0 0 0 0
63 0 53 Metal 0 0 0 0
62 0 53 Metal 0 0 0 0
62 0 52 Metal 0 0 0 0
62 0 51 Metal 0 0 0 0
62 0 50 Metal 0 0 0 0
61 0 51 Metal 0 0 0 0
61 0 50 Metal 0 270 0 0
62 0 49 Metal 0 270 0 0
60 0 50 Metal 0 270 0 0
60 0 49 Metal 0 270 0 0
60 0 51 Metal 0 270 0 0
60 0 52 Metal 0 270 0 0
61 0 52 Metal 0 0 0 0
61 0 53 Metal 0 270 0 0
60 0 53 Metal 0 270 0 0
39 4 38 Metal 0 180 0 0
39 3 39 Metal 0 180 0 0
39 2 39 Metal 0 180 0 0
39 2 40 Metal 0 180 0 0
39 4 39 Metal 0 180 0 0
39 2 41 Metal 0 0 0 0
39 3 41 Metal 0 0 0 0
59 2 39 Metal 0 180 0 0
59 1 39 Metal 0 180 0 0
39 4 40 Metal 0 180 0 0
39 3 40 Metal 0 180 0 0
39 4 41 Metal 0 270 0 0
59 1 40 Metal 0 180 0 0
59 1 41 Metal 0 180 0 0
21 0 50 Metal 0 270 0 0
20 0 50 Metal 0 270 0 0
21 0 49 Metal 0 180 0 0
21 0 48 Metal 0 180 0 0
21 0 47 Metal 0 180 0 0
21 0 46 Metal 0 180 0 0
21 0 45 Metal 0 180 0 0
21 0 44 Metal 0 180 0 0
21 0 43 Metal 0 180 0 0
21 0 42 Metal 0 180 0 0
21 0 41 Metal 0 180 0 0
19 0 43 Metal 0 180 0 0
39 1 39 Metal 0 180 0 0
39 1 40 Metal 0 180 0 0
39 2 38 Metal 0 180 0 0
39 1 41 Metal 0 180 0 0
39 1 38 Metal 0 180 0 0
18 0 47 Metal 0 180 0 0
20 0 43 Metal 0 180 0 0
20 0 45 Metal 0 180 0 0
20 0 47 Metal 0 180 0 0
20 0 48 Metal 0 180 0 0
20 0 46 Metal 0 180 0 0
19 0 47 Metal 0 180 0 0
19 0 46 Metal 0 180 0 0
21 -1 50 Light 270 180 0 0
18 0 45 Metal 0 180 0 0
35 -1 42 Support 270 90 0 0
37 -1 49 Metal 0 180 0 0
36 -1 49 Metal 0 180 0 0
14 0 49 Metal 0 0 0 0
14 0 47 Metal 0 0 0 0
21 -1 41 Light 270 0 0 0
14 0 48 Metal 0 0 0 0
15 0 49 Metal 0 0 0 0
15 0 48 Metal 0 90 0 0
15 0 47 Metal 0 90 0 0
16 0 47 Metal 0 90 0 0
17 0 47 Metal 0 90 0 0
16 0 48 Metal 0 90 0 0
17 0 48 Metal 0 90 0 0
18 0 48 Metal 0 90 0 0
19 0 48 Metal 0 90 0 0
16 0 49 Metal 0 90 0 0
17 0 49 Metal 0 90 0 0
18 0 49 Metal 0 90 0 0
19 0 49 Metal 0 90 0 0
13 0 49 Metal 0 0 0 0
13 0 48 Metal 0 0 0 0
13 0 47 Metal 0 0 0 0
13 0 46 Metal 0 0 0 0
13 0 45 Metal 0 0 0 0
13 0 44 Metal 0 0 0 0
13 0 43 Metal 0 0 0 0
14 0 46 Metal 0 0 0 0
14 0 45 Metal 0 0 0 0
14 0 44 Metal 0 0 0 0
14 0 43 Metal 0 0 0 0
13 0 41 Metal 0 270 0 0
14 0 41 Metal 0 270 0 0
13 0 42 Metal 0 270 0 0
21 -1 48 Light 270 0 0 0
37 -1 48 Metal 0 180 0 0
36 -1 48 Light 270 90 0 0
15 0 46 Metal 0 180 0 0
14 0 50 Metal 0 270 0 0
19 0 50 Metal 0 90 0 0
17 0 50 Metal 0 90 0 0
15 0 50 Metal 0 270 0 0
16 0 50 Metal 0 270 0 0
13 0 50 Metal 0 270 0 0
18 0 50 Metal 0 90 0 0
36 -1 42 Metal 0 0 0 0
36 -1 43 Light 270 90 0 0
37 -1 42 Metal 0 270 0 0
37 -1 43 Metal 0 270 0 0
18 0 44 Metal 0 180 0 0
18 0 43 Metal 0 180 0 0
17 0 44 Metal 0 180 0 0
17 0 45 Metal 0 180 0 0
19 0 44 Metal 0 180 0 0
20 0 44 Metal 0 180 0 0
17 0 43 Metal 0 180 0 0
19 0 45 Metal 0 180 0 0
18 0 46 Metal 0 180 0 0
16 0 43 Metal 0 180 0 0
15 0 43 Metal 0 180 0 0
16 0 46 Metal 0 180 0 0
15 0 44 Metal 0 180 0 0
15 0 45 Metal 0 180 0 0
16 0 45 Metal 0 180 0 0
20 0 42 Metal 0 270 0 0
16 0 44 Metal 0 180 0 0
17 0 46 Metal 0 180 0 0
19 0 42 Metal 0 270 0 0
18 0 42 Metal 0 270 0 0
20 -2 49 Metal 0 90 0 0
16 0 42 Metal 0 270 0 0
20 0 49 Metal 0 90 0 0
36 0 50 Metal 0 270 0 0
15 0 42 Metal 0 270 0 0
14 0 42 Metal 0 270 0 0
16 0 41 Metal 0 270 0 0
17 0 42 Metal 0 270 0 0
15 0 41 Metal 0 270 0 0
20 -1 49 Metal 0 90 0 0
17 0 41 Metal 0 270 0 0
21 -2 49 Metal 0 90 0 0
20 0 41 Metal 0 270 0 0
21 -1 49 Metal 0 90 0 0
18 0 41 Metal 0 270 0 0
19 0 41 Metal 0 270 0 0
34 -1 42 Support 270 90 0 0
33 -1 42 Support 270 90 0 0
32 -1 42 Support 270 90 0 0
31 -1 42 Support 270 90 0 0
30 -1 42 Support 270 90 0 0
29 -1 42 Support 270 90 0 0
28 -1 42 Support 270 90 0 0
27 -1 42 Support 270 90 0 0
26 -1 42 Support 270 90 0 0
25 -1 42 Support 270 90 0 0
24 -1 42 Support 270 90 0 0
21 -1 42 Metal 0 180 0 0
23 -1 42 Support 270 90 0 0
22 -1 42 Support 270 90 0 0
20 -1 42 Metal 0 90 0 0
21 -2 42 Metal 0 0 0 0
20 -2 42 Metal 0 0 0 0
21 -1 43 Light 270 180 0 0
36 -1 44 Metal 0 270 0 0
36 -1 45 Metal 0 270 0 0
36 -1 46 Metal 0 180 0 0
36 -1 47 Metal 0 0 0 0
35 -1 49 Support 270 90 0 0
34 -1 49 Support 270 90 0 0
33 -1 49 Support 270 90 0 0
32 -1 49 Support 270 90 0 0
31 -1 49 Support 270 90 0 0
30 -1 49 Support 270 90 0 0
29 -1 49 Support 270 90 0 0
28 -1 49 Support 270 90 0 0
27 -1 49 Support 270 90 0 0
26 -1 49 Support 270 90 0 0
25 -1 49 Support 270 90 0 0
24 -1 49 Support 270 90 0 0
23 -1 49 Support 270 90 0 0
22 -1 49 Support 270 90 0 0
59 1 42 Metal 0 180 0 0
59 2 40 Metal 0 180 0 0
59 2 41 Metal 0 180 0 0
59 2 42 Metal 0 270 0 0
59 3 39 Metal 0 180 0 0
59 3 40 Metal 0 180 0 0
59 4 39 Metal 0 180 0 0
59 4 40 Metal 0 180 0 0
59 3 41 Metal 0 180 0 0
59 4 41 Metal 0 180 0 0
59 4 42 Metal 0 180 0 0
59 3 42 Metal 0 180 0 0
39 1 42 Metal 0 180 0 0
39 2 42 Metal 0 180 0 0
39 4 42 Metal 0 180 0 0
59 1 38 Metal 0 90 0 0
59 2 38 Metal 0 90 0 0
59 4 38 Metal 0 0 0 0
59 3 38 Metal 0 0 0 0
49 2 38 Support 0 180 0 0
51 1 38 Support 0 270 0 0
52 3 38 Light 0 90 0 0
52 1 38 Support 0 270 0 0
52 2 38 Support 0 180 0 0
49 3 38 Light 0 270 0 0
53 1 38 Pathway 0 180 0 0
53 1 39 Pathway 0 180 0 0
53 1 40 Pathway 0 180 0 0
53 1 41 Pathway 0 180 0 0
53 1 42 Pathway 0 180 0 0
53 1 43 Pathway 0 180 0 0
53 1 44 Pathway 0 180 0 0
53 1 45 Pathway 0 180 0 0
48 1 39 Pathway 0 0 0 0
48 1 40 Pathway 0 0 0 0
48 1 41 Pathway 0 0 0 0
48 1 42 Pathway 0 0 0 0
48 1 43 Pathway 0 0 0 0
48 1 45 Pathway 0 0 0 0
48 1 44 Pathway 0 0 0 0
48 1 38 Pathway 0 0 0 0
47 1 45 Light 0 180 0 0
54 1 45 Light 0 180 0 0
54 1 41 Light 0 180 0 0
63 -1 42 Metal 0 90 0 0
64 -1 42 Support 270 270 0 0
79 0 42 Metal 0 180 0 0
63 -1 49 Metal 0 90 0 0
65 -1 49 Support 270 270 0 0
78 0 42 Metal 0 180 0 0
78 0 41 Metal 0 180 0 0
78 0 47 Metal 0 180 0 0
61 -1 48 Metal 0 90 0 0
62 -1 48 Metal 0 270 0 0
63 -1 47 Metal 0 90 0 0
63 -1 46 Metal 0 90 0 0
63 -1 45 Metal 0 0 0 0
63 -1 48 Light 270 270 0 0
78 0 45 Metal 0 180 0 0
78 0 44 Metal 0 180 0 0
78 0 43 Metal 0 180 0 0
62 -1 44 Metal 0 90 0 0
63 -1 44 Metal 0 90 0 0
62 -1 43 Metal 0 90 0 0
62 -1 42 Metal 0 0 0 0
78 0 48 Metal 0 180 0 0
63 -1 43 Light 270 270 0 0
78 0 49 Metal 0 180 0 0
63 1 41 Light 0 90 0 0
63 1 50 Light 0 90 0 0
63 1 48 Light 0 90 0 0
63 1 43 Light 0 90 0 0
66 -1 49 Support 270 270 0 0
67 -1 49 Support 270 270 0 0
68 -1 49 Support 270 270 0 0
69 -1 49 Support 270 270 0 0
70 -1 49 Support 270 270 0 0
71 -1 49 Support 270 270 0 0
72 -1 49 Support 270 270 0 0
73 -1 49 Support 270 270 0 0
74 -1 49 Support 270 270 0 0
75 -1 49 Support 270 270 0 0
76 -1 49 Support 270 270 0 0
77 -1 49 Support 270 270 0 0
78 -1 49 Support 270 270 0 0
65 -1 42 Support 270 270 0 0
66 -1 42 Support 270 270 0 0
67 -1 42 Support 270 270 0 0
68 -1 42 Support 270 270 0 0
69 -1 42 Support 270 270 0 0
70 -1 42 Support 270 270 0 0
71 -1 42 Support 270 270 0 0
72 -1 42 Support 270 270 0 0
73 -1 42 Support 270 270 0 0
74 -1 42 Support 270 270 0 0
75 -1 42 Support 270 270 0 0
76 -1 42 Support 270 270 0 0
77 -1 42 Support 270 270 0 0
78 -1 42 Support 270 270 0 0
79 0 41 Metal 0 270 0 0
79 0 44 Metal 0 0 0 0
79 0 43 Metal 0 0 0 0
79 0 45 Metal 0 0 0 0
79 0 46 Metal 0 0 0 0
79 0 47 Metal 0 0 0 0
79 0 48 Metal 0 0 0 0
79 0 49 Metal 0 0 0 0
78 0 50 Metal 0 0 0 0
79 0 50 Metal 0 0 0 0
80 0 49 Metal 0 90 0 0
80 0 50 Metal 0 90 0 0
81 0 49 Metal 0 90 0 0
81 0 50 Metal 0 90 0 0
82 0 50 Metal 0 90 0 0
79 -1 49 Metal 0 180 0 0
79 -1 48 Light 270 0 0 0
80 -2 49 Metal 0 270 0 0
79 -1 50 Light 270 180 0 0
79 -2 49 Metal 0 270 0 0
79 -1 42 Metal 0 90 0 0
80 -1 49 Metal 0 270 0 0
79 -2 42 Metal 0 90 0 0
80 -1 42 Metal 0 270 0 0
80 -2 42 Metal 0 270 0 0
79 -1 43 Light 270 180 0 0
79 -1 41 Light 270 0 0 0
80 0 48 Metal 0 90 0 0
81 0 48 Metal 0 90 0 0
82 0 48 Metal 0 90 0 0
82 0 49 Metal 0 90 0 0
80 0 47 Metal 0 90 0 0
81 0 47 Metal 0 90 0 0
80 0 46 Metal 0 90 0 0
81 0 46 Metal 0 90 0 0
82 0 46 Metal 0 90 0 0
82 0 47 Metal 0 90 0 0
80 0 45 Metal 0 90 0 0
81 0 45 Metal 0 90 0 0
80 0 44 Metal 0 90 0 0
81 0 44 Metal 0 90 0 0
82 0 44 Metal 0 90 0 0
80 0 43 Metal 0 90 0 0
81 0 43 Metal 0 90 0 0
82 0 43 Metal 0 90 0 0
80 0 42 Metal 0 90 0 0
81 0 42 Metal 0 90 0 0
80 0 41 Metal 0 90 0 0
81 0 41 Metal 0 90 0 0
82 0 41 Metal 0 90 0 0
82 0 42 Metal 0 90 0 0
83 0 44 Metal 0 90 0 0
82 0 45 Metal 0 90 0 0
83 0 45 Metal 0 90 0 0
83 0 46 Metal 0 90 0 0
83 0 47 Metal 0 90 0 0
83 0 48 Metal 0 90 0 0
83 0 49 Metal 0 90 0 0
83 0 50 Metal 0 90 0 0
84 0 50 Metal 0 90 0 0
84 0 49 Metal 0 90 0 0
84 0 48 Metal 0 90 0 0
84 0 47 Metal 0 90 0 0
84 0 46 Metal 0 90 0 0
84 0 45 Metal 0 90 0 0
84 0 44 Metal 0 90 0 0
83 0 43 Metal 0 90 0 0
84 0 43 Metal 0 90 0 0
83 0 42 Metal 0 90 0 0
84 0 42 Metal 0 90 0 0
83 0 41 Metal 0 90 0 0
84 0 41 Metal 0 90 0 0
37 -1 50 Metal 0 180 0 0
36 -1 50 Light 270 90 0 0
37 -1 41 Metal 0 0 0 0
36 -1 41 Light 270 90 0 0
37 -1 40 Metal 0 0 0 0
36 -1 40 Metal 0 90 0 0
37 -1 51 Metal 0 180 0 0
